id,date,message,views,media
2589,2025-01-21 08:20:09+00:00,"#Adult_ECHO_Training@#ADISS_ABABA_By_Cardiologist_for_Physicians 
 We_have_Only_few_trainee_Position
👉Lecture will start on February 3
👉ጥር 26 ይጀምራል!
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci",13128.0,True
2588,2025-01-20 16:48:10+00:00,,,False
2587,2025-01-20 06:39:24+00:00,"#OBGYN_አልትራሳውንድ_ስልጠና_አዲስ_አበባ_በስፔሻሊስቶች_ብቻ_የሚሰጥ
#ከጥር_18/2017 ጀምሮ
---------------------------------------------
✔#አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0965412222 Dr.Shalom
   ☎️0941404444 Daye
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",13591.0,True
2586,2025-01-20 06:38:55+00:00,,,False
2585,2025-01-20 06:38:42+00:00,"#OBGYN_Ultrasound_Training@Hawassa!
#ጥር_18/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",2032.0,True
2584,2025-01-19 10:52:45+00:00,,,False
2583,2025-01-19 10:48:03+00:00,"እንኳን ለብርሃነ ጥምቀቱ አደረሳችሁ!!

ኢትዮ-አሜሪካን ሜዲካል ስልጠናዎች፣ ሲፒዲ እና ኮንሰልታንሲ ለመላው ኦርቶዶክሳዊያን  መልካም የጥምቀት በዓል ይመኛል፡፡

ኢትዮ-አሜሪካን በአገር ውስጥና ውጪ አገር በሚኖሩ ሀኪም ስፔሻሊስቶች እና ህብረተሰብ ጤና ስፔሻሊስቶች የተመሰረተ ድንቅ ተቋም

መልካም በዓል!!

ቢሮዎች :- ሀዋሳ እና አዲስ አበባ

📞0462124400/
📞0941038774/ 

T.me/eahci",3020.0,True
2582,2025-01-19 09:59:28+00:00,,,False
2581,2025-01-19 09:27:42+00:00,"💥Adult_ECHO_Training@#AXUM_አክሱም_By_Cardiologist_for_Physicians 
 We_have_Only_few_trainee_Position
👉Lecture will start on January 27
👉ጥር 19 ይጀምራል!
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci",14812.0,True
2580,2025-01-18 12:41:52+00:00,#ለመላው_ውድ_ኦርቶዶክሳዊያን። እንኳን ለከተራ በአል በሰላም አደረሳችሁ።,1693.0,True
2579,2025-01-17 13:12:09+00:00," #💥CPD_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title=RESPECTFUL MATERNAL CARE 
🔶15CEU
👉 ከ ጥር 12 ጀምሮ ይሰጣል!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
➯0942404444(Tenbit)
📱0965410000(Ekram)
📱0965412222(Dr. Shalom)
📱0942404444(Tenbit)
📱0941404444(Daye)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci",21976.0,True
2578,2025-01-16 06:10:26+00:00," #💥CPD_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title=INFECTION PREVENTION AND PATIENT SAFETY!
🔶15CEU
👉 ከነገ ጥር 9 ጀምሮ ይሰጣል!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
➯0942404444(Tenbit)
📱0965410000(Ekram)
📱0965412222(Dr. Shalom)
📱0942404444(Tenbit)
📱0941404444(Daye)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci",14032.0,True
2577,2025-01-13 06:20:54+00:00,"#OBGYN_Ultrasound_Training@Hawassa!
#ጥር_12/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",14812.0,True
2576,2025-01-13 05:50:10+00:00,"#የግርዛት_ስልጠና_ወላይታ_ሶዶ
#Circumcision_Skill_Training_@WOLAYITA_SODO (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከ ጥር 12 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",4304.0,True
2575,2025-01-12 16:35:19+00:00," #💥CPD_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= INTEGRATED EMERGENCY MEDICINE 
🔶15CEU
👉 ከጥር 7 ጀምሮ!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0942404444(Tenbit)
📱0941404444(Daye)
📱0965412222(Dr. Shalom)
📱0965410000(Ekram)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci",14379.0,True
2574,2025-01-10 08:07:35+00:00,"💥Adult_ECHO_Training@#BAHIRDAR_ባህርዳር_By_Cardiologist_for_Physician(Internists)
 We_have_Only_few_trainee_Position
👉Lecture will start on January 20
👉ጥር 12 ይጀምራል!
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci",3097.0,True
2573,2025-01-10 05:58:04+00:00,,,False
2571,2025-01-10 05:53:11+00:00,"#Hawassa_Dental_Extraction_and_Care_Training 
👉ከ ጥር 5/2017 ጀምሮ ይሰጣል። 
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .

Call & Register now
   ☎️0941404444 Office
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tinbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram
🏃For more info .follow us on telegram :-
t.me/eahci",1755.0,True
2570,2025-01-09 16:33:26+00:00,"#የግርዛት_ስልጠና_Addis_Ababa 
#Circumcision_Skill_Training_@ADISSABABA (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከ ጥር 18 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram(A.A) 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2252.0,True
2568,2025-01-09 16:05:33+00:00,"#OBGYN_Ultrasound_Training@AdissAbaba
# ከጥር 12/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0965412222 Dr.Shalom
   ☎️0941404444 Daye
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",1807.0,True
2567,2025-01-08 17:50:22+00:00," #💥CPD_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= Basic Life Support 
🔶15CEU
👉 ከጥር 1 ጀምሮ!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📞0965412222(Dr. Shalom)
📱0965410000(Ekram)
📱0941404444(Daye)
📱0942404444(Tenbit)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci",11911.0,True
2566,2025-01-06 15:02:11+00:00,"🎇ለመላው ክርስትና እምነት ተከታይ ቤተሰቦቻችን በሙሉ🎇🎄

እንኳን ለጌታችን ለመድኃኒታችን ኢየሱስ ክርስቶስ የልደት በአል በሰላም አደረሳችሁ እያልን በዓሉ የፍቅር፣ የመተሳሰብ፣ የአንድነት፣ የሰላም እና የመረዳዳት  ይሆን ዘንድ እንመኛለን::

          መልካም በአል!

Ethio-Americans",2831.0,True
2565,2025-01-05 05:06:39+00:00," #💥CPD #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= Basic Life Support 
🔶15CEU
👉 ከታህሳስ 30 ጀምሮ!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0965410000(Ekram)
📱0941404444(Daye)
📱0965412222(Dr. Shalom)
📱0942404444(Tenbit)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci",25279.0,True
2564,2025-01-03 13:33:09+00:00,,,False
2563,2025-01-02 05:58:30+00:00,"#OBGYN_Ultrasound_Training@Wolaita_Sodo
# ከጥር 12/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",5034.0,True
2562,2025-01-01 09:06:03+00:00,"#የግርዛት_ስልጠና_ወላይታ_ሶዶ
#Circumcision_Skill_Training_@WOLAYITA_SODO (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከ ጥር 4 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",36289.0,True
2559,2024-12-31 21:34:28+00:00,💥Happy New year (2025),2464.0,True
2558,2024-12-31 10:22:34+00:00,"#Hawassa_Dental_Extraction_and_Care_Training 
👉ከ ጥር 5/2017 ጀምሮ ይሰጣል። 
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .

Call & Register now
   ☎️0941404444 Office
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tinbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram
🏃For more info .follow us on telegram :-
t.me/eahci",32815.0,True
2556,2024-12-31 09:47:56+00:00,"#OBGYN_Ultrasound_Training@Hawassa!
# ጥር 4/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",2347.0,True
2555,2024-12-31 09:17:37+00:00,,,False
2554,2024-12-31 09:11:31+00:00," #CPD(🎄20%Christmas Discount🎄 )
#Title= Antimicrobial Drug Resistance 
🔶15CEU
👉 ከታህሳስ 25 ጀምሮ!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ። 
🎄20%Christmas Discount🎄 
🎄20%Christmas Discount🎄 
--------------------------------------------
📱0941404444(Daye)
📱0965412222(Dr. Shalom)
📱0942404444(Tenbit)
📱0965410000(Ekram)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci",15025.0,True
2553,2024-12-26 13:09:58+00:00," #💥CPD #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= Medical Ethics
🔶15CEU
👉 ከታህሳስ 22 ጀምሮ!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0941404444(Daye)
📱0965412222(Dr. Shalom)
📱0942404444(Tenbit)
📱0965410000(Ekram)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci",29732.0,True
2552,2024-12-26 10:20:47+00:00,"#OBGYN_Ultrasound_Training@Hawassa!
#ታኅሣሥ 20/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
 
#N.B_We only have a few spots left!! #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",3645.0,True
2551,2024-12-26 08:25:04+00:00,"#ደሴ_Dental_Extraction & Care Training📌
#ከጥር 4/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
📞0914711558  Dessie
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
  

#N.B_Only a few spots left #Dental_extraction_and_care_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",21401.0,True
2549,2024-12-25 11:55:35+00:00," #💥CPD #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= Sexually Transmitted Infection 
🔶15CEU
👉 ዛሬ ይጀምራል!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0941404444(Daye)
📱0965412222(Dr. Shalom)
📱0942404444(Tenbit)
📱0965410000(Ekram)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
For more info join our telegram channel                t.me/eahci",13351.0,True
2545,2024-12-24 08:53:28+00:00,"#OBGYN_Ultrasound_Training@Dessie_ደሴ📌
#ከጥር 4/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
  

#N.B_Only a few spots left #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",4004.0,True
2544,2024-12-23 12:44:50+00:00,"💥Adult_ECHO_Training_@#ሽሬ_Shire By_Cardiologist_for_Physician(Internists)

We_have_Only_few_trainee_Position
👉Lecture will start on December 30
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci",2128.0,True
2542,2024-12-23 12:25:26+00:00,"#OBGYN_Ultrasound_Training@Adiss_Ababa
#ታኅሣሥ 20/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Trainings-Selected Hospitals 

Call & Register now
   ☎️0941404444 Daye
   ☎️0965412222 Dr.Shalom
   ☎️0942404444 Tenbit
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
  

#N.B_ #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",15595.0,True
2541,2024-12-23 09:21:42+00:00,"💥Adult_ECHO_Training_@#Hawassa_By_Cardiologist_for_Physician(Internists)
 We_have_Only_few_trainee_Position
👉Lecture will start on January 27
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci",2119.0,True
2540,2024-12-23 09:20:43+00:00,"💥Adult_ECHO_Training_@#AdissAbeba_By_Cardiologist_for_Physician(Internists)
 We_have_Only_few_trainee_Position
👉Lecture will start on January 13
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom
📞0941404444

#Hosted_By: Ethio-American Medical Training Center
T.me/eahci",1845.0,True
2539,2024-12-23 06:11:00+00:00,"#BASIC_ABDOMINAL_ULTRASOUND_TRAINING @HAWASSA & #Shashemene 
#ጥር_1/2017 
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-PHYSICIANS,MRT +

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-only a few spots are available 
:-t.me/eahci",24697.0,True
2538,2024-12-21 07:47:34+00:00,"#የግርዛት_ስልጠና_ሰኞ_ሀዋሳ
#Circumcision_Skill_Training_@HAWASSA (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከ ታኅሣሥ 14 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222 Dr shalom
  📞Daye 0941404444
  📞Ekram 0965410000
 📞Selam(A.A) 0968670067
  📞Tinbit(A.A) 0942404444
  📞Office 0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",17738.0,True
2537,2024-12-20 06:29:07+00:00," #💥CPD #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= Sexually Transmitted Infection 
🔶15CEU
👉 ከታኅሣሥ 15/2017 ጀምሮ!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0941404444(Daye)
📱0965412222(Dr. Shalom)
📱0942404444(Tenbit)
📱0965410000(Ekram)
📱0968670067(Selam)
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",15147.0,True
2536,2024-12-19 08:44:45+00:00,"Full time radiologist is needed(Bulehora) inbox 
0965412222 Dr Shalom 
0913421022

➯Net salary :(90,000ETB-100,000ETB)
➯Working place -Bulehora",3018.0,False
2535,2024-12-18 19:52:29+00:00,https://www.facebook.com/100064567187444/posts/pfbid02o64vGp8GSSsEBDe9TaRMrNAhNygxpeERRXhxZExtJSCEDbMkLxHVF4emzvKeuSyal/,2748.0,True
2534,2024-12-18 10:38:35+00:00,"#የግርዛት_ስልጠና
#Circumcision_Skill_Training_@HAWASSA (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከ ታኅሣሥ 13 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

  📞0965412222  Dr shalom
  📞Daye 0941404444
  📞Ekram 0965410000
 📞Selam(A.A)  0968670067
  📞 Tinbit(A.A)    0942404444
  📞Office     0941404444

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2287.0,True
